,Close,Signal,capital,shares,daily_pnl
366,20.190000534057617,-1.0,93208.87922668457,0,0.0
367,19.84000015258789,-1.0,93208.87922668457,0,0.0
368,19.770000457763672,-1.0,93208.87922668457,0,0.0
369,19.989999771118164,-1.0,93208.87922668457,0,0.0
370,20.030000686645508,-1.0,93208.87922668457,0,0.0
371,19.84000015258789,-1.0,93208.87922668457,0,0.0
372,19.940000534057617,-1.0,93208.87922668457,0,0.0
373,19.969999313354492,-1.0,93208.87922668457,0,0.0
374,20.270000457763672,-1.0,93208.87922668457,0,0.0
375,19.93000030517578,-1.0,93208.87922668457,0,0.0
